Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen;Fälle
2022;7;Tirol;9788123;4043289;5744834;272801
2022;8;Vorarlberg;7182520;1599776;5582744;200181
2022;9;Wien;69602443;61957751;7644692;1939861
2022;10;Österreich;196981147;101783864;95197283;5489981
2022;1;Burgenland;5596096;2000083;3596013;155966
2022;2;Kärnten;6782496;1623972;5158524;189032
2022;3;Niederösterreich;40321426;14687631;25633795;1123782
2022;4;Oberösterreich;25137249;6489316;18647933;700590
2022;5;Salzburg;10867597;3182070;7685527;302886
2022;6;Steiermark;21769457;6218908;15550549;606728
2022;7;Tirol;9790730;4045896;5744834;272873
2022;8;Vorarlberg;7183926;1600426;5583500;200220
2022;9;Wien;69646823;62001860;7644963;1941098
2022;10;Österreich;197095800;101850162;95245638;5493176
2022;1;Burgenland;5598849;2002802;3596047;156043
2022;2;Kärnten;6783790;1625266;5158524;189068
2022;3;Niederösterreich;40325229;14690367;25634862;1123888
2022;4;Oberösterreich;25143144;6492459;18650685;700754
2022;5;Salzburg;10869459;3183556;7685903;302938
2022;6;Steiermark;21775843;6223884;15551959;606906
2022;7;Tirol;9793207;4048373;5744834;272942
2022;8;Vorarlberg;7185129;1601050;5584079;200254
2022;9;Wien;69692111;62046887;7645224;1942360
2022;10;Österreich;197166761;101914644;95252117;5495154
2022;1;Burgenland;5602873;2005518;3597355;156155
2022;2;Kärnten;6784505;1625974;5158531;189088
2022;3;Niederösterreich;40330821;14694958;25635863;1124044
2022;4;Oberösterreich;25149940;6497160;18652780;700944
2022;5;Salzburg;10871233;3184995;7686238;302988
2022;6;Steiermark;21781753;6228652;15553101;607070
2022;7;Tirol;9795635;4050801;5744834;273010
2022;8;Vorarlberg;7186330;1601764;5584566;200287
2022;9;Wien;69729666;62084129;7645537;1943407
2022;10;Österreich;197232756;101973951;95258805;5496993
2022;1;Burgenland;5605702;2008310;3597392;156234
2022;2;Kärnten;6785353;1626822;5158531;189112
2022;3;Niederösterreich;40335663;14699567;25636096;1124179
2022;4;Oberösterreich;25153607;6499706;18653901;701046
2022;5;Salzburg;10872653;3186215;7686438;303027
2022;6;Steiermark;21787165;6233621;15553544;607221
2022;7;Tirol;9798067;4053233;5744834;273078
2022;8;Vorarlberg;7187316;1602498;5584818;200315
2022;9;Wien;69755967;62110171;7645796;1944140
2022;10;Österreich;197281493;102020143;95261350;5498352
2022;1;Burgenland;5607391;2009979;3597412;156281
2022;2;Kärnten;6787141;1628215;5158926;189162
2022;3;Niederösterreich;40339179;14702785;25636394;1124277
2022;4;Oberösterreich;25157956;6501962;18655994;701167
2022;5;Salzburg;10874122;3187377;7686745;303068
2022;6;Steiermark;21790419;6236317;15554102;607312
2022;7;Tirol;9800155;4055321;5744834;273136
2022;8;Vorarlberg;7188104;1603016;5585088;200337
2022;9;Wien;69786143;62140049;7646094;1944981
2022;10;Österreich;197330610;102065021;95265589;5499721
2022;1;Burgenland;5610599;2013166;3597433;156371
2022;2;Kärnten;6790624;1630601;5160023;189259
2022;3;Niederösterreich;40344953;14707239;25637714;1124438
2022;4;Oberösterreich;25166442;6505569;18660873;701404
2022;5;Salzburg;10883902;3189441;7694461;303341
2022;6;Steiermark;21796258;6240037;15556221;607475
2022;7;Tirol;9804947;4060113;5744834;273270
2022;8;Vorarlberg;7189769;1603565;5586204;200383
2022;9;Wien;69848262;62201804;7646458;1946712
2022;10;Österreich;197435756;102151535;95284221;5502651
2022;1;Burgenland;5614541;2017062;3597479;156481
2022;2;Kärnten;6792678;1632170;5160508;189316
2022;3;Niederösterreich;40353732;14712425;25641307;1124682
2022;4;Oberösterreich;25175867;6510092;18665775;701666
2022;5;Salzburg;10886766;3191849;7694917;303421
2022;6;Steiermark;21816573;6248672;15567901;608041
2022;7;Tirol;9809009;4064175;5744834;273383
2022;8;Vorarlberg;7191687;1604721;5586966;200437
2022;9;Wien;69902908;62256152;7646756;1948235
2022;10;Österreich;197543761;102237318;95306443;5505661
2022;1;Burgenland;5617242;2019700;3597542;156556
2022;2;Kärnten;6795098;1634375;5160723;189383
2022;3;Niederösterreich;40360553;14717247;25643306;1124872
2022;4;Oberösterreich;25196137;6513476;18682661;702231
2022;5;Salzburg;10889441;3194113;7695328;303495
2022;6;Steiermark;21824326;6254868;15569458;608257
2022;7;Tirol;9812991;4068157;5744834;273494
2022;8;Vorarlberg;7193385;1605688;5587697;200484
2022;9;Wien;69953392;62306319;7647073;1949642
2022;10;Österreich;197642565;102313943;95328622;5508415
2022;1;Burgenland;5619894;2022304;3597590;156630
2022;2;Kärnten;6797393;1636076;5161317;189447
2022;3;Niederösterreich;40365728;14720988;25644740;1125017
2022;4;Oberösterreich;25204290;6518592;18685698;702458
2022;5;Salzburg;10891623;3195881;7695742;303556
2022;6;Steiermark;21848089;6260932;15587157;608919
2022;7;Tirol;9816720;4071886;5744834;273598
2022;8;Vorarlberg;7195124;1606673;5588451;200532
2022;9;Wien;70007091;62359722;7647369;1951139
2022;10;Österreich;197745952;102393054;95352898;5511296
2022;1;Burgenland;5619894;2022304;3597590;156630
2022;2;Kärnten;6797393;1636076;5161317;189447
2022;3;Niederösterreich;40365728;14720988;25644740;1125017
2022;4;Oberösterreich;25204290;6518592;18685698;702458
2022;5;Salzburg;10891623;3195881;7695742;303556
2022;6;Steiermark;21848089;6260932;15587157;608919
2022;7;Tirol;9816720;4071886;5744834;273598
2022;8;Vorarlberg;7195124;1606673;5588451;200532
2022;9;Wien;70007091;62359722;7647369;1951139
2022;10;Österreich;197745952;102393054;95352898;5511296
2022;1;Burgenland;5619894;2022304;3597590;156630
2022;2;Kärnten;6797393;1636076;5161317;189447
2022;3;Niederösterreich;40365728;14720988;25644740;1125017
2022;4;Oberösterreich;25204290;6518592;18685698;702458
2022;5;Salzburg;10891623;3195881;7695742;303556
2022;6;Steiermark;21848089;6260932;15587157;608919
2022;7;Tirol;9816720;4071886;5744834;273598
2022;8;Vorarlberg;7195124;1606673;5588451;200532
2022;9;Wien;70007091;62359722;7647369;1951139
2022;10;Österreich;197745952;102393054;95352898;5511296
2022;1;Burgenland;5623848;2026202;3597646;156740
2022;2;Kärnten;6802369;1639089;5163280;189586
2022;3;Niederösterreich;40383049;14735414;25647635;1125499
2022;4;Oberösterreich;25221971;6530267;18691704;702951
2022;5;Salzburg;10896616;3199975;7696641;303695
2022;6;Steiermark;21850790;6277244;15573546;608994
2022;7;Tirol;9826748;4081914;5744834;273877
2022;8;Vorarlberg;7199083;1609349;5589734;200643
2022;9;Wien;70113805;62465483;7648322;1954113
2022;10;Österreich;197918279;102564937;95353342;5516099
2022;1;Burgenland;5630278;2031582;3598696;156919
2022;2;Kärnten;6806376;1641961;5164415;189698
2022;3;Niederösterreich;40391175;14740914;25650261;1125726
2022;4;Oberösterreich;25236150;6535261;18700889;703346
2022;5;Salzburg;10908374;3203474;7704900;304023
2022;6;Steiermark;21857078;6281281;15575797;609170
2022;7;Tirol;9833235;4088401;5744834;274058
2022;8;Vorarlberg;7200913;1610096;5590817;200694
2022;9;Wien;70183504;62534818;7648686;1956056
2022;10;Österreich;198047083;102667788;95379295;5519689
2022;1;Burgenland;5636865;2038121;3598744;157103
2022;2;Kärnten;6809861;1643864;5165997;189795
2022;3;Niederösterreich;40403671;14748593;25655078;1126074
2022;4;Oberösterreich;25245688;6540271;18705417;703612
2022;5;Salzburg;10911700;3206382;7705318;304116
2022;6;Steiermark;21882743;6292327;15590416;609885
2022;7;Tirol;9838337;4093503;5744834;274200
2022;8;Vorarlberg;7203436;1611654;5591782;200764
2022;9;Wien;70239923;62590935;7648988;1957628
2022;10;Österreich;198172224;102765650;95406574;5523177
2022;1;Burgenland;5653121;2042122;3610999;157556
2022;2;Kärnten;6812686;1645832;5166854;189874
2022;3;Niederösterreich;40410766;14754175;25656591;1126272
2022;4;Oberösterreich;25262646;6544120;18718526;704085
2022;5;Salzburg;10915236;3209496;7705740;304214
2022;6;Steiermark;21891743;6299624;15592119;610136
2022;7;Tirol;9843373;4098539;5744834;274341
2022;8;Vorarlberg;7205431;1612827;5592604;200820
2022;9;Wien;70295152;62645755;7649397;1959167
2022;10;Österreich;198290154;102852490;95437664;5526464
2022;1;Burgenland;5655934;2044880;3611054;157634
2022;2;Kärnten;6815552;1647227;5168325;189953
2022;3;Niederösterreich;40416872;14758790;25658082;1126442
2022;4;Oberösterreich;25270898;6549121;18721777;704315
2022;5;Salzburg;10917530;3211416;7706114;304278
2022;6;Steiermark;21900871;6307111;15593760;610390
2022;7;Tirol;9847909;4103075;5744834;274467
2022;8;Vorarlberg;7207418;1614014;5593404;200875
2022;9;Wien;70356065;62706337;7649728;1960865
2022;10;Österreich;198389049;102941971;95447078;5529220
2022;1;Burgenland;5655934;2044880;3611054;157634
2022;2;Kärnten;6815552;1647227;5168325;189953
2022;3;Niederösterreich;40416872;14758790;25658082;1126442
2022;4;Oberösterreich;25270898;6549121;18721777;704315
2022;5;Salzburg;10917530;3211416;7706114;304278
2022;6;Steiermark;21900871;6307111;15593760;610390
2022;7;Tirol;9847909;4103075;5744834;274467
2022;8;Vorarlberg;7207418;1614014;5593404;200875
2022;9;Wien;70356065;62706337;7649728;1960865
2022;10;Österreich;198389049;102941971;95447078;5529220
2022;1;Burgenland;5655934;2044880;3611054;157634
2022;2;Kärnten;6815552;1647227;5168325;189953
2022;3;Niederösterreich;40416872;14758790;25658082;1126442
2022;4;Oberösterreich;25270898;6549121;18721777;704315
2022;5;Salzburg;10917530;3211416;7706114;304278
2022;6;Steiermark;21900871;6307111;15593760;610390
2022;7;Tirol;9847909;4103075;5744834;274467
2022;8;Vorarlberg;7207418;1614014;5593404;200875
2022;9;Wien;70356065;62706337;7649728;1960865
2022;10;Österreich;198389049;102941971;95447078;5529220
2022;1;Burgenland;5661230;2049529;3611701;157782
2022;2;Kärnten;6819487;1651109;5168378;190063
2022;3;Niederösterreich;40435199;14775222;25659977;1126953
2022;4;Oberösterreich;25288424;6560766;18727658;704803
2022;5;Salzburg;10924523;3217510;7707013;304473
2022;6;Steiermark;21921888;6325565;15596323;610976
2022;7;Tirol;9859292;4114458;5744834;274784
2022;8;Vorarlberg;7211545;1616878;5594667;200990
2022;9;Wien;70475175;62824451;7650724;1964185
2022;10;Österreich;198596763;103135488;95461275;5535009
2022;1;Burgenland;5668784;2057061;3611723;157992
2022;2;Kärnten;6825551;1654450;5171101;190232
2022;3;Niederösterreich;40443415;14781391;25662024;1127182
2022;4;Oberösterreich;25320690;6565653;18755037;705703
2022;5;Salzburg;10935962;3220354;7715608;304792
2022;6;Steiermark;21928921;6330301;15598620;611172
2022;7;Tirol;9863377;4118543;5744834;274898
2022;8;Vorarlberg;7213522;1617716;5595806;201045
2022;9;Wien;70541964;62890824;7651140;1966046
2022;10;Österreich;198742186;103236293;95505893;5539062
2022;1;Burgenland;5673501;2061735;3611766;158124
2022;2;Kärnten;6829781;1656476;5173305;190350
2022;3;Niederösterreich;40452426;14788399;25664027;1127433
2022;4;Oberösterreich;25330999;6570130;18760869;705990
2022;5;Salzburg;10939513;3223427;7716086;304891
2022;6;Steiermark;21955639;6342195;15613444;611917
2022;7;Tirol;9872696;4127862;5744834;275158
2022;8;Vorarlberg;7216054;1619350;5596704;201116
2022;9;Wien;70604066;62952566;7651500;1967777
2022;10;Österreich;198874675;103342140;95532535;5542755
2022;1;Burgenland;5678142;2066343;3611799;158253
2022;2;Kärnten;6832747;1658743;5174004;190433
2022;3;Niederösterreich;40461403;14795502;25665901;1127683
2022;4;Oberösterreich;25338057;6573669;18764388;706187
2022;5;Salzburg;10942463;3225931;7716532;304973
2022;6;Steiermark;21965287;6350173;15615114;612186
2022;7;Tirol;9875518;4130684;5744834;275237
2022;8;Vorarlberg;7218056;1620551;5597505;201171
2022;9;Wien;70660485;63008592;7651893;1969349
2022;10;Österreich;198972158;103430188;95541970;5545471
2022;1;Burgenland;5682935;2070065;3612870;158387
2022;2;Kärnten;6834285;1660281;5174004;190476
2022;3;Niederösterreich;40469007;14801235;25667772;1127895
2022;4;Oberösterreich;25361541;6578847;18782694;706841
2022;5;Salzburg;10945142;3228198;7716944;305048
2022;6;Steiermark;21974832;6358077;15616755;612452
2022;7;Tirol;9768953;4024119;5744834;272266
2022;8;Vorarlberg;7219814;1621629;5598185;201220
2022;9;Wien;70713087;63060855;7652232;1970815
2022;10;Österreich;198969596;103403306;95566290;5545400
2022;1;Burgenland;5682935;2070065;3612870;158387
2022;2;Kärnten;6834285;1660281;5174004;190476
2022;3;Niederösterreich;40469007;14801235;25667772;1127895
2022;4;Oberösterreich;25361541;6578847;18782694;706841
2022;5;Salzburg;10945142;3228198;7716944;305048
2022;6;Steiermark;21974832;6358077;15616755;612452
2022;7;Tirol;9768953;4024119;5744834;272266
2022;8;Vorarlberg;7219814;1621629;5598185;201220
2022;9;Wien;70713087;63060855;7652232;1970815
2022;10;Österreich;198969596;103403306;95566290;5545400
2022;1;Burgenland;5682935;2070065;3612870;158387
2022;2;Kärnten;6834285;1660281;5174004;190476
2022;3;Niederösterreich;40469007;14801235;25667772;1127895
2022;4;Oberösterreich;25361541;6578847;18782694;706841
2022;5;Salzburg;10945142;3228198;7716944;305048
2022;6;Steiermark;21974832;6358077;15616755;612452
2022;7;Tirol;9768953;4024119;5744834;272266
2022;8;Vorarlberg;7219814;1621629;5598185;201220
2022;9;Wien;70713087;63060855;7652232;1970815
2022;10;Österreich;198969596;103403306;95566290;5545400
2022;1;Burgenland;5689295;2076176;3613119;158564
2022;2;Kärnten;6837667;1663451;5174216;190570
2022;3;Niederösterreich;40492348;14818572;25673776;1128546
2022;4;Oberösterreich;25378307;6589673;18788634;707308
2022;5;Salzburg;10950886;3233040;7717846;305208
2022;6;Steiermark;21996701;6377380;15619321;613061
2022;7;Tirol;9777931;4033097;5744834;272517
2022;8;Vorarlberg;7223759;1624178;5599581;201330
2022;9;Wien;70838601;63185378;7653223;1974314
2022;10;Österreich;199185495;103600945;95584550;5551417
2022;1;Burgenland;5695221;2082077;3613144;158729
2022;2;Kärnten;6841145;1666078;5175067;190667
2022;3;Niederösterreich;40502447;14825331;25677116;1128827
2022;4;Oberösterreich;25385082;6593791;18791291;707497
2022;5;Salzburg;10970370;3235746;7734624;305751
2022;6;Steiermark;22003551;6381975;15621576;613252
2022;7;Tirol;9782814;4037980;5744834;272653
2022;8;Vorarlberg;7225715;1624812;5600903;201385
2022;9;Wien;70902185;63248608;7653577;1976086
2022;10;Österreich;199308530;103696398;95612132;5554846
2022;1;Burgenland;5702077;2087155;3614922;158920
2022;2;Kärnten;6845396;1667416;5177980;190785
2022;3;Niederösterreich;40512762;14832217;25680545;1129115
2022;4;Oberösterreich;25395498;6597557;18797941;707788
2022;5;Salzburg;10972938;3237891;7735047;305822
2022;6;Steiermark;22037844;6392804;15645040;614208
2022;7;Tirol;9786865;4042031;5744834;272766
2022;8;Vorarlberg;7228157;1626116;5602041;201453
2022;9;Wien;70953923;63300038;7653885;1977528
2022;10;Österreich;199435460;103783225;95652235;5558384
2022;1;Burgenland;5705873;2090909;3614964;159026
2022;2;Kärnten;6846963;1668918;5178045;190829
2022;3;Niederösterreich;40521028;14838313;25682715;1129345
2022;4;Oberösterreich;25417085;6600604;18816481;708389
2022;5;Salzburg;10975499;3240039;7735460;305894
2022;6;Steiermark;22046688;6400064;15646624;614454
2022;7;Tirol;9790130;4045296;5744834;272857
2022;8;Vorarlberg;7230092;1626960;5603132;201507
2022;9;Wien;71006926;63352702;7654224;1979005
2022;10;Österreich;199540284;103863805;95676479;5561305
2022;1;Burgenland;5709088;2094082;3615006;159116
2022;2;Kärnten;6848465;1670420;5178045;190871
2022;3;Niederösterreich;40530881;14843385;25687496;1129620
2022;4;Oberösterreich;25424561;6604677;18819884;708598
2022;5;Salzburg;10977332;3241482;7735850;305945
2022;6;Steiermark;22054897;6406780;15648117;614683
2022;7;Tirol;9792826;4047992;5744834;272932
2022;8;Vorarlberg;7231843;1627847;5603996;201556
2022;9;Wien;71055481;63400953;7654528;1980358
2022;10;Österreich;199625374;103937618;95687756;5563677
2022;1;Burgenland;5709088;2094082;3615006;159116
2022;2;Kärnten;6848465;1670420;5178045;190871
2022;3;Niederösterreich;40530881;14843385;25687496;1129620
2022;4;Oberösterreich;25424561;6604677;18819884;708598
2022;5;Salzburg;10977332;3241482;7735850;305945
2022;6;Steiermark;22054897;6406780;15648117;614683
2022;7;Tirol;9792826;4047992;5744834;272932
2022;8;Vorarlberg;7231843;1627847;5603996;201556
2022;9;Wien;71055481;63400953;7654528;1980358
2022;10;Österreich;199625374;103937618;95687756;5563677
2022;1;Burgenland;5709088;2094082;3615006;159116
2022;2;Kärnten;6848465;1670420;5178045;190871
2022;3;Niederösterreich;40530881;14843385;25687496;1129620
2022;4;Oberösterreich;25424561;6604677;18819884;708598
2022;5;Salzburg;10977332;3241482;7735850;305945
2022;6;Steiermark;22054897;6406780;15648117;614683
2022;7;Tirol;9792826;4047992;5744834;272932
2022;8;Vorarlberg;7231843;1627847;5603996;201556
2022;9;Wien;71055481;63400953;7654528;1980358
2022;10;Österreich;199625374;103937618;95687756;5563677
2022;1;Burgenland;5718394;2102756;3615638;159375
2022;2;Kärnten;6851377;1673070;5178307;190952
2022;3;Niederösterreich;40548332;14858190;25690142;1130106
2022;4;Oberösterreich;25438220;6612551;18825669;708978
2022;5;Salzburg;10982030;3245314;7736716;306076
2022;6;Steiermark;22072748;6422280;15650468;615181
2022;7;Tirol;9799038;4054204;5744834;273105
2022;8;Vorarlberg;7235038;1629792;5605246;201645
2022;9;Wien;71153116;63497826;7655290;1983079
2022;10;Österreich;199798293;104095983;95702310;5568496
2022;1;Burgenland;5720693;2103155;3617538;159439
2022;2;Kärnten;6856495;1674936;5181559;191095
2022;3;Niederösterreich;40556504;14863653;25692851;1130334
2022;4;Oberösterreich;25446058;6615527;18830531;709197
2022;5;Salzburg;10992171;3247311;7744860;306358
2022;6;Steiermark;22078151;6425597;15652554;615331
2022;7;Tirol;9803711;4058877;5744834;273235
2022;8;Vorarlberg;7236550;1630232;5606318;201687
2022;9;Wien;71207950;63552322;7655628;1984608
2022;10;Österreich;199898283;104171610;95726673;5571283
2022;1;Burgenland;5720693;2103155;3617538;159439
2022;2;Kärnten;6856495;1674936;5181559;191095
2022;3;Niederösterreich;40556504;14863653;25692851;1130334
2022;4;Oberösterreich;25446058;6615527;18830531;709197
2022;5;Salzburg;10992171;3247311;7744860;306358
2022;6;Steiermark;22078151;6425597;15652554;615331
2022;7;Tirol;9803711;4058877;5744834;273235
2022;8;Vorarlberg;7236550;1630232;5606318;201687
2022;9;Wien;71207950;63552322;7655628;1984608
2022;10;Österreich;199898283;104171610;95726673;5571283
2022;1;Burgenland;5724407;2105882;3618525;159543
2022;2;Kärnten;6859956;1676956;5183000;191191
2022;3;Niederösterreich;40573635;14874868;25698767;1130811
2022;4;Oberösterreich;25469243;6619870;18849373;709843
2022;5;Salzburg;10995012;3249588;7745424;306437
2022;6;Steiermark;22107619;6438567;15669052;616152
2022;7;Tirol;9810473;4065639;5744834;273424
2022;8;Vorarlberg;7238959;1631657;5607302;201754
2022;9;Wien;71288765;63632640;7656125;1986860
2022;10;Österreich;200068069;104295667;95772402;5576015
2022;1;Burgenland;5728269;2109709;3618560;159650
2022;2;Kärnten;6861809;1678330;5183479;191243
2022;3;Niederösterreich;40578127;14877854;25700273;1130936
2022;4;Oberösterreich;25473165;6623297;18849868;709952
2022;5;Salzburg;10996810;3251027;7745783;306488
2022;6;Steiermark;22111644;6440946;15670698;616265
2022;7;Tirol;9813770;4068936;5744834;273516
2022;8;Vorarlberg;7239821;1631921;5607900;201778
2022;9;Wien;71324443;63668024;7656419;1987854
2022;10;Österreich;200127858;104350044;95777814;5577681
2022;1;Burgenland;5728269;2109709;3618560;159650
2022;2;Kärnten;6861809;1678330;5183479;191243
2022;3;Niederösterreich;40578127;14877854;25700273;1130936
2022;4;Oberösterreich;25473165;6623297;18849868;709952
2022;5;Salzburg;10996810;3251027;7745783;306488
2022;6;Steiermark;22111644;6440946;15670698;616265
2022;7;Tirol;9813770;4068936;5744834;273516
2022;8;Vorarlberg;7239821;1631921;5607900;201778
2022;9;Wien;71324443;63668024;7656419;1987854
2022;10;Österreich;200127858;104350044;95777814;5577681
2022;1;Burgenland;5728269;2109709;3618560;159650
2022;2;Kärnten;6861809;1678330;5183479;191243
2022;3;Niederösterreich;40578127;14877854;25700273;1130936
2022;4;Oberösterreich;25473165;6623297;18849868;709952
2022;5;Salzburg;10996810;3251027;7745783;306488
2022;6;Steiermark;22111644;6440946;15670698;616265
2022;7;Tirol;9813770;4068936;5744834;273516
2022;8;Vorarlberg;7239821;1631921;5607900;201778
2022;9;Wien;71324443;63668024;7656419;1987854
2022;10;Österreich;200127858;104350044;95777814;5577681
2022;1;Burgenland;5732180;2112329;3619851;159759
2022;2;Kärnten;6864712;1680348;5184364;191324
2022;3;Niederösterreich;40593221;14891035;25702186;1131357
2022;4;Oberösterreich;25483847;6628922;18854925;710250
2022;5;Salzburg;11005590;3253732;7751858;306732
2022;6;Steiermark;22126227;6453491;15672736;616671
2022;7;Tirol;9819068;4074234;5744834;273663
2022;8;Vorarlberg;7242331;1633323;5609008;201848
2022;9;Wien;71388825;63731974;7656851;1989649
2022;10;Österreich;200256001;104459388;95796613;5581253
2022;1;Burgenland;5732180;2112329;3619851;159759
2022;2;Kärnten;6864712;1680348;5184364;191324
2022;3;Niederösterreich;40593221;14891035;25702186;1131357
2022;4;Oberösterreich;25483847;6628922;18854925;710250
2022;5;Salzburg;11005590;3253732;7751858;306732
2022;6;Steiermark;22126227;6453491;15672736;616671
2022;7;Tirol;9819068;4074234;5744834;273663
2022;8;Vorarlberg;7242331;1633323;5609008;201848
2022;9;Wien;71388825;63731974;7656851;1989649
2022;10;Österreich;200256001;104459388;95796613;5581253
2022;1;Burgenland;5732241;2112329;3619912;159761
2022;2;Kärnten;6867257;1682063;5185194;191395
2022;3;Niederösterreich;40609699;14901150;25708549;1131816
2022;4;Oberösterreich;25493549;6632571;18860978;710520
2022;5;Salzburg;11008413;3256013;7752400;306811
2022;6;Steiermark;22147515;6462351;15685164;617264
2022;7;Tirol;9823902;4079068;5744834;273798
2022;8;Vorarlberg;7244203;1634166;5610037;201900
2022;9;Wien;71477253;63819583;7657670;1992113
2022;10;Österreich;200404032;104579294;95824738;5585379
2022;1;Burgenland;5743067;2122225;3620842;160063
2022;2;Kärnten;6871869;1684314;5187555;191523
2022;3;Niederösterreich;40615603;14904438;25711165;1131981
2022;4;Oberösterreich;25509970;6634198;18875772;710978
2022;5;Salzburg;11010351;3257538;7752813;306865
2022;6;Steiermark;22152464;6465191;15687273;617402
2022;7;Tirol;9827559;4082725;5744834;273900
2022;8;Vorarlberg;7245469;1634436;5611033;201935
2022;9;Wien;71528206;63870273;7657933;1993533
2022;10;Österreich;200504558;104655338;95849220;5588180
2022;1;Burgenland;5745674;2124814;3620860;160135
2022;2;Kärnten;6874144;1685264;5188880;191586
2022;3;Niederösterreich;40621040;14907873;25713167;1132132
2022;4;Oberösterreich;25515997;6637147;18878850;711146
2022;5;Salzburg;11011785;3258590;7753195;306905
2022;6;Steiermark;22159789;6470860;15688929;617606
2022;7;Tirol;9829754;4084920;5744834;273961
2022;8;Vorarlberg;7246717;1634981;5611736;201970
2022;9;Wien;71573083;63914924;7658159;1994784
2022;10;Österreich;200577983;104719373;95858610;5590227
2022;1;Burgenland;5745674;2124814;3620860;160135
2022;2;Kärnten;6874144;1685264;5188880;191586
2022;3;Niederösterreich;40621040;14907873;25713167;1132132
2022;4;Oberösterreich;25515997;6637147;18878850;711146
2022;5;Salzburg;11011785;3258590;7753195;306905
2022;6;Steiermark;22159789;6470860;15688929;617606
2022;7;Tirol;9829754;4084920;5744834;273961
2022;8;Vorarlberg;7246717;1634981;5611736;201970
2022;9;Wien;71573083;63914924;7658159;1994784
2022;10;Österreich;200577983;104719373;95858610;5590227
2022;1;Burgenland;5745674;2124814;3620860;160135
2022;2;Kärnten;6874144;1685264;5188880;191586
2022;3;Niederösterreich;40621040;14907873;25713167;1132132
2022;4;Oberösterreich;25515997;6637147;18878850;711146
2022;5;Salzburg;11011785;3258590;7753195;306905
2022;6;Steiermark;22159789;6470860;15688929;617606
2022;7;Tirol;9829754;4084920;5744834;273961
2022;8;Vorarlberg;7246717;1634981;5611736;201970
2022;9;Wien;71573083;63914924;7658159;1994784
2022;10;Österreich;200577983;104719373;95858610;5590227
2022;1;Burgenland;5751741;2128990;3622751;160304
2022;2;Kärnten;6876822;1687456;5189366;191661
2022;3;Niederösterreich;40636909;14921183;25715726;1132575
2022;4;Oberösterreich;25527643;6642742;18884901;711470
2022;5;Salzburg;11014214;3260313;7753901;306973
2022;6;Steiermark;22173235;6481951;15691284;617981
2022;7;Tirol;9834756;4089922;5744834;274100
2022;8;Vorarlberg;7248886;1636034;5612852;202031
2022;9;Wien;71656558;63997794;7658764;1997111
2022;10;Österreich;200720764;104846385;95874379;5594206
2022;1;Burgenland;5759330;2136579;3622751;160516
2022;2;Kärnten;6880155;1689470;5190685;191754
2022;3;Niederösterreich;40643998;14925473;25718525;1132772
2022;4;Oberösterreich;25533899;6645010;18888889;711645
2022;5;Salzburg;11023419;3262634;7760785;307229
2022;6;Steiermark;22177936;6484561;15693375;618112
2022;7;Tirol;9838299;4093465;5744834;274199
2022;8;Vorarlberg;7249947;1636273;5613674;202060
2022;9;Wien;71709195;64050173;7659022;1998578
2022;10;Österreich;200816178;104923638;95892540;5596865
2022;1;Burgenland;5763985;2140126;3623859;160646
2022;2;Kärnten;6881828;1690390;5191438;191801
2022;3;Niederösterreich;40655681;14930613;25725068;1133098
2022;4;Oberösterreich;25540399;6647017;18893382;711826
2022;5;Salzburg;11025090;3263939;7761151;307276
2022;6;Steiermark;22201171;6491273;15709898;618760
2022;7;Tirol;9839351;4094517;5744834;274229
2022;8;Vorarlberg;7251261;1636858;5614403;202097
2022;9;Wien;71752241;64092975;7659266;1999777
2022;10;Österreich;200911007;104987708;95923299;5599508
2022;1;Burgenland;5766760;2142886;3623874;160723
2022;2;Kärnten;6884126;1691524;5192602;191865
2022;3;Niederösterreich;40662720;14934919;25727801;1133294
2022;4;Oberösterreich;25545355;6648758;18896597;711964
2022;5;Salzburg;11026519;3265024;7761495;307316
2022;6;Steiermark;22220132;6495727;15724405;619288
2022;7;Tirol;10391945;4647111;5744834;289630
2022;8;Vorarlberg;7252427;1637241;5615186;202129
2022;9;Wien;71793049;64133587;7659462;2000915
2022;10;Österreich;201543033;105596777;95946256;5617123
2022;1;Burgenland;5769760;2145871;3623889;160807
2022;2;Kärnten;6884846;1692244;5192602;191885
2022;3;Niederösterreich;40669665;14939247;25730418;1133488
2022;4;Oberösterreich;25551110;6651501;18899609;712125
2022;5;Salzburg;11027944;3266120;7761824;307355
2022;6;Steiermark;22226141;6500201;15725940;619456
2022;7;Tirol;10393956;4649122;5744834;289686
2022;8;Vorarlberg;7253426;1637612;5615814;202157
2022;9;Wien;71831271;64171508;7659763;2001980
2022;10;Österreich;201608119;105653426;95954693;5618937
2022;1;Burgenland;5769760;2145871;3623889;160807
2022;2;Kärnten;6884846;1692244;5192602;191885
2022;3;Niederösterreich;40669665;14939247;25730418;1133488
2022;4;Oberösterreich;25551110;6651501;18899609;712125
2022;5;Salzburg;11027944;3266120;7761824;307355
2022;6;Steiermark;22226141;6500201;15725940;619456
2022;7;Tirol;10393956;4649122;5744834;289686
2022;8;Vorarlberg;7253426;1637612;5615814;202157
2022;9;Wien;71831271;64171508;7659763;2001980
2022;10;Österreich;201608119;105653426;95954693;5618937
2022;1;Burgenland;5769760;2145871;3623889;160807
2022;2;Kärnten;6884846;1692244;5192602;191885
